grid,망포1동 행정복지센터,매탄3동 행정복지센터,매탄2동 행정복지센터,광교1동 행정복지센터,영통종합사회복지관,영통2동 행정복지센터,영통1동 행정복지센터,영통3동행정복지센터,광교2동 행정복지센터,광교종합사회복지관,망포2동 주민센터(행정복지센터),영통청소년문화의집(영통청소년청년센터),영통한국문화센터,영통2동문화센터,광교홍재도서관,수원시립영통도서관,수원체육문화센터,광교복합체육센터,영통체육문화센터,영통지구대,수원남부경찰서,영통2치안센터,영통공영주차장,영통우체국앞 노상공영주차장,영통동 동수원세무서앞 노상공영주차장,망포역 공영주차장,영통구보건소,경기남부근로자건강센터,수원여성인력개발센터(영통여성새로일하기센터),수원영통동우체국,수원황곡우체국,geometry
다사633212,6171.536962,5326.657071,4081.890935,3469.774437,4391.709378,5423.158712,2625.504046,4568.461381,1486.276901,3714.684655,6429.175644,4344.798136,4281.810158,5447.515596,3788.262941,3804.762904,3847.431824,1661.204847,2786.914024,3918.53098,3459.655299,4331.201698,4164.065333,4032.736088,4378.066259,5536.914697,3917.143041,5460.017877,4117.360461,5418.819209,2558.121066,"POLYGON ((127.0859581233928 37.289016401123476, 127.08595318413407 37.289917776369585, 127.08708135030234 37.289921717419766, 127.08708627610383 37.28902034204584, 127.0859581233928 37.289016401123476))"
다사610208,5323.874048,3619.021615,2096.99471,1268.57437,4176.137214,4320.729196,2796.87474,4188.436744,1101.633389,1959.525282,5280.379245,3752.893082,4018.282285,4331.733349,2247.246895,3327.22678,3203.205209,943.3449718,3224.649062,3760.296334,1619.639735,3728.535442,3788.815803,3805.386081,4009.844322,4495.966983,3300.033663,4512.981489,3804.504085,4358.108842,2744.02848,"POLYGON ((127.06003166568794 37.285317302132384, 127.06002641785065 37.28621867489516, 127.06115452498565 37.286222862705685, 127.06115975936837 37.28532148980709, 127.06003166568794 37.285317302132384))"
다사614201,4641.440331,3230.034484,1887.154841,1972.034434,3382.499437,3689.824011,2005.412148,3409.955875,1474.655312,2758.034733,4679.192897,2994.690897,3226.60468,3705.104354,3053.543432,2545.033078,2440.054345,535.9614064,2443.836883,2959.219699,1274.319641,2971.483138,3004.063236,3008.687221,3227.62188,3850.363066,2535.313774,3842.389748,3014.226094,3715.591393,1955.757255,"POLYGON ((127.06458039346425 37.27902437132998, 127.06457520106363 37.27992574560149, 127.06570321495735 37.279929889467496, 127.06570839390753 37.27902851506156, 127.06458039346425 37.27902437132998))"
다사629188,3831.454651,3690.040048,3090.444884,3955.819274,1959.597526,3254.767632,217.2045995,2153.956926,2904.244454,4716.154357,4217.974685,2009.866483,1856.191258,3285.323841,4979.022773,1481.057095,1609.893107,1907.243968,469.1303647,1488.565192,2531.455517,2002.278441,1765.991484,1608.624793,1967.893595,3322.078198,1650.252846,3200.071216,1706.118005,3225.234983,168.9426765,"POLYGON ((127.08156528219513 37.267367494911895, 127.08156029443933 37.268268872959105, 127.08268813691751 37.268272853918376, 127.08269311123051 37.26737147574202, 127.08156528219513 37.267367494911895))"
다사635218,6803.153304,5892.182181,4584.442113,3703.030406,5019.736586,6044.579129,3254.772483,5199.806964,1680.800232,3778.684384,7051.816927,4977.150794,4911.648398,6068.365033,3783.75555,4437.248681,4477.630797,2170.673056,3400.131233,4547.24642,3977.168864,4963.43817,4796.203399,4662.720871,5009.668805,6161.605059,4548.171486,6087.932537,4748.76223,6042.206494,3187.715755,"POLYGON ((127.08818495168796 37.29443252315218, 127.08818003803141 37.29533389782462, 127.08930828539366 37.29533781813281, 127.0893131855894 37.29443644333322, 127.08818495168796 37.29443252315218))"
다사611220,6525.195831,4763.837247,3201.415246,1450.179751,5290.416942,5525.303042,3759.059797,5331.326848,895.5684081,1378.93622,6482.246875,4918.479661,5137.728761,5536.203253,1458.82605,4465.783019,4364.175233,1775.646947,4139.829653,4852.347515,2796.24764,4895.091655,4922.423213,4912.549295,5147.270545,5700.472599,4459.55043,5715.600221,4927.600501,5562.666338,3697.627608,"POLYGON ((127.06109693139396 37.29613795546677, 127.06109169421427 37.29703932670654, 127.0622199630841 37.297043505392296, 127.06222518680202 37.29614213401702, 127.06109693139396 37.29613795546677))"
다사616205,5060.245881,3670.252287,2284.941037,1938.81008,3712.865468,4125.294131,2202.745063,3766.055667,1035.071424,2586.722101,5118.642531,3375.296441,3561.995971,4141.418629,2838.365038,2901.449764,2819.874093,272.536789,2609.776586,3271.332429,1693.027015,3353.250041,3353.232871,3333.874048,3579.368707,4282.143544,2912.82823,4267.078965,3353.668794,4148.410639,2144.808713,"POLYGON ((127.06681573120258 37.282638145375806, 127.06681056478294 37.283539519362975, 127.06793863294496 37.283543642266984, 127.06794378591175 37.282642268146084, 127.06681573120258 37.282638145375806))"
다사590232,7978.084326,5679.668911,4216.595629,2079.114802,7200.444452,6891.287445,5922.056592,7161.186795,3313.712096,1165.928257,7704.779083,6678.774698,7037.646541,6890.530045,960.8044445,6330.122511,6160.742196,4002.858083,6348.392382,6819.369386,4161.025924,6652.183494,6789.196094,6846.017137,6997.953526,7092.492993,6257.997992,7174.355872,6822.39234,6955.832615,5869.305989,"POLYGON ((127.03733736788882 37.30686413221513, 127.03733184506474 37.30776549886847, 127.03846027049775 37.3077699051233, 127.03846577985313 37.30686853832708, 127.03733736788882 37.30686413221513))"
다사600239,8483.485193,6388.530008,4839.132693,2610.491277,7432.72906,7427.504162,5952.320083,7446.099498,3024.961679,1604.308963,8317.468368,7002.339522,7275.714495,7432.301404,1194.35297,6585.718899,6456.723364,3968.070727,6336.115629,7009.41418,4631.137634,6977.387373,7047.356218,7059.839033,7268.227864,7618.726256,6553.97492,7668.543844,7062.336788,7479.788969,5891.615519,"POLYGON ((127.04858377650525 37.313217282751644, 127.04857838668964 37.31411864985009, 127.04970690884718 37.31412294948955, 127.04971228518974 37.31322158225167, 127.04858377650525 37.313217282751644))"
다사602175,2172.855447,767.7054076,1611.516131,3815.02198,2345.0534,1077.594344,2803.267069,2091.104715,4331.699734,4836.754019,1913.557031,1624.83855,2219.313261,1072.085406,5233.182278,1801.970184,1551.527885,3329.991654,3110.354553,2323.831724,1803.3033,1602.92883,1987.547569,2224.984802,2050.729458,1284.135721,1578.335793,1407.751032,2090.154747,1153.885814,2832.01131,"POLYGON ((127.05118352165412 37.25553807126615, 127.051178174042 37.2564394474915, 127.05230583560913 37.2564437167358, 127.05231116978655 37.25554234037193, 127.05118352165412 37.25553807126615))"
다사618211,5681.543683,4277.162089,2838.144298,1977.604755,4263.196082,4756.381412,2651.638849,4339.25741,407.7742553,2376.876852,5750.925838,3970.669028,4117.891943,4772.819113,2549.710899,3479.970421,3417.157336,710.8660026,3013.928718,3808.281571,2278.997562,3949.623207,3922.642606,3882.209326,4149.70175,4911.571185,3507.884093,4892.638941,3914.589039,4778.367342,2587.775735,"POLYGON ((127.06904100033455 37.28805462361952, 127.06903585944767 37.288955997044575, 127.07016400879769 37.28896009924714, 127.07016913622809 37.28805872568903, 127.06904100033455 37.28805462361952))"
다사595243,8950.798824,6763.828215,5245.925656,3023.676365,7983.300781,7880.526786,6544.077277,7982.490598,3650.409907,2002.785582,8741.570323,7526.323426,7824.357682,7883.180425,1616.688739,7127.593898,6986.905326,4562.484357,6936.823594,7569.516905,5095.741997,7500.808366,7589.995292,7614.146213,7808.195593,8076.110724,7084.504224,8138.069293,7609.887242,7937.665619,6484.68998,"POLYGON ((127.04291940651346 37.31680108858729, 127.04291394836088 37.3177024544301, 127.04404252321059 37.3177068084422, 127.04404796788778 37.31680544245821, 127.04291940651346 37.31680108858729))"
다사618182,2839.856255,2457.920033,2159.893484,3669.357058,1468.65081,2082.447837,1056.196688,1468.279886,3306.604066,4595.258505,3080.940738,1069.674808,1306.884509,2109.293205,4930.502996,606.1526001,519.0139465,2192.551015,1388.440687,1104.743415,1761.013201,1048.966969,1068.390933,1115.532033,1288.511977,2184.447113,607.2032297,2105.251511,1091.545683,2070.321985,1086.364731,"POLYGON ((127.06918998654706 37.26191473417681, 127.06918485229251 37.262816111609446, 127.07031261164822 37.26282020995466, 127.07031773246364 37.26191883238907, 127.06918998654706 37.26191473417681))"
다사624208,5506.631299,4410.005459,3107.930148,2615.573064,3911.608828,4664.023133,2200.309271,4031.119317,897.0243668,3046.561002,5672.022693,3722.261103,3778.736798,4684.851497,3207.463419,3199.806601,3185.706563,685.7864493,2505.380791,3441.713343,2493.498527,3704.379625,3613.414691,3533.5389,3838.443516,4798.662559,3268.0564,4749.681376,3588.515779,4672.214601,2132.531403,"POLYGON ((127.07582499819995 37.28537495127858, 127.07581993872775 37.28627632591131, 127.07694804907057 37.28628036320909, 127.07695309508804 37.2853789884454, 127.07582499819995 37.28537495127858))"
다사611154,132.0393473,2712.592536,3883.764003,6032.78261,2020.786719,1208.653782,3635.513185,1739.684802,6152.772666,7046.377069,949.803105,1861.013009,2059.380345,1216.975612,7430.218839,2401.642251,2373.504349,5049.073121,3660.837289,2421.906571,3950.437448,1874.396625,2087.746401,2283.438253,1905.814915,1001.565195,2295.916901,908.3510306,2160.359191,1132.888249,3696.957547,"POLYGON ((127.06144207029767 37.23664714804649, 127.06143684848203 37.23754852840765, 127.06256423015857 37.237552698155554, 127.06256943855192 37.236651317659074, 127.06144207029767 37.23664714804649))"
다사615168,1416.047448,2195.444291,2820.58528,4796.830062,968.1105939,949.8769669,2225.57308,662.1049975,4719.524604,5785.470296,1801.040485,434.7413251,895.0877758,985.990589,6151.379406,965.0605362,916.9777785,3609.517869,2326.143818,1163.825843,2715.755132,440.2565772,772.7176646,1025.372497,701.1019745,938.7986781,840.1521735,774.7817196,875.027674,882.909516,2282.703011,"POLYGON ((127.06587916999526 37.24928308213919, 127.0658739986472 37.25018446110531, 127.06700156922288 37.25018858980019, 127.06700672714024 37.24928721070011, 127.06587916999526 37.24928308213919))"
다사620211,5713.384734,4391.063505,2981.076375,2176.787075,4236.657673,4810.806163,2585.608562,4327.180462,433.4978269,2550.88296,5810.850749,3976.62706,4095.152672,4828.530794,2707.273531,3474.398471,3426.52224,724.8787661,2928.31898,3775.618243,2405.693866,3956.505433,3909.182338,3855.723181,4136.17145,4960.394504,3515.011812,4932.66537,3895.632642,4828.878447,2520.048453,"POLYGON ((127.07129727234988 37.288062817006924, 127.07129215837595 37.28896419069774, 127.07242030818186 37.288968271396364, 127.07242540869935 37.2880668975732, 127.07129727234988 37.288062817006924))"
다사632216,6509.788392,5540.80422,4224.262689,3382.124067,4768.661543,5727.430258,3002.165492,4934.957643,1357.906597,3516.767199,6735.821575,4690.55351,4654.188293,5750.409493,3551.232456,4152.84913,4180.31268,1813.018019,3184.203163,4294.378574,3618.280633,4675.773573,4526.360242,4404.939765,4743.475719,5849.487442,4253.971046,5782.429092,4484.068203,5727.999521,2934.05907,"POLYGON ((127.08481015871494 37.29261794909176, 127.084805205117 37.293519323657, 127.0859334249002 37.29352327597233, 127.08593836503854 37.2926219012789, 127.08481015871494 37.29261794909176))"
다사607198,4333.456014,2592.440181,1144.688332,1729.67484,3403.609647,3303.2477,2372.940769,3358.582423,2055.115355,2686.34214,4247.503413,2881.076791,3240.049071,3312.11791,3046.001406,2531.565268,2358.013941,1293.305547,2832.549375,3043.140501,583.7957075,2854.843564,2988.385459,3057.760534,3195.4774,3485.288551,2455.315874,3518.585361,3025.315994,3346.540839,2340.060814,"POLYGON ((127.05670025511469 37.27629094347068, 127.05669496926731 37.277192317206186, 127.05782294118114 37.2771965359006, 127.05782821357997 37.276295162028255, 127.05670025511469 37.27629094347068))"
다사601168,1596.182002,995.5335117,2283.808857,4505.500795,2366.139841,582.928338,3233.611775,2062.378632,5020.433204,5527.364763,1215.019106,1714.619265,2278.346535,556.9632514,5926.52093,2070.012619,1864.022593,3996.263445,3471.929886,2484.122481,2510.566597,1701.562295,2101.758983,2359.744098,2087.747099,768.017972,1854.136125,964.2442888,2210.071845,681.9113279,3273.325003,"POLYGON ((127.05009339440674 37.24922415494591, 127.05008803503007 37.250125531999906, 127.05121560232861 37.25012981101151, 127.05122094827475 37.249228433818665, 127.05009339440674 37.24922415494591))"
다사604205,5058.733707,3115.841937,1546.63865,977.6238513,4159.381939,4006.938711,3014.736687,4119.807447,1761.58383,1925.62208,4919.870911,3642.825596,3996.250716,4012.924281,2290.882041,3288.245699,3119.102538,1454.377247,3467.689245,3788.08134,1211.11344,3616.554852,3746.776522,3808.68172,3955.527215,4196.012097,3216.500909,4243.817673,3781.146519,4057.01024,2972.791354,"POLYGON ((127.05327909280258 37.282587833672956, 127.05327376494964 37.28348920602812, 127.05440183031217 37.28349345792994, 127.0544071447124 37.28259208543686, 127.05327909280258 37.282587833672956))"
다사596173,2294.634124,291.3977562,1780.577362,4004.160572,2893.758123,1280.828585,3433.700508,2615.216042,4769.044031,5019.062762,1805.394312,2189.100524,2781.454946,1258.169648,5425.124864,2419.921784,2175.031165,3824.615534,3742.919796,2920.586547,2151.627106,2169.96016,2566.450077,2813.241892,2602.164759,1473.427354,2195.514776,1661.098739,2672.222855,1378.075605,3461.239793,"POLYGON ((127.04442849359518 37.253709479925156, 127.04442306585806 37.254610855588545, 127.04555069911922 37.25461518898734, 127.04555611342288 37.25371381318334, 127.04442849359518 37.253709479925156))"
다사611185,3024.864912,1924.359942,1398.061249,3070.767067,2110.298082,2062.954277,1669.658922,2024.077605,3097.402758,4045.386124,3058.851406,1530.030732,1946.532253,2079.210885,4406.62898,1252.080533,1036.844636,2035.12112,2073.265808,1819.728343,1044.113322,1503.230197,1683.450851,1800.559935,1874.079505,2221.862396,1130.576882,2218.868051,1738.257581,2087.171971,1676.759977,"POLYGON ((127.06128008588145 37.264589874991096, 127.06127485685526 37.26549125106862, 127.0624026549192 37.26549542501289, 127.06240787050457 37.26459404879995, 127.06128008588145 37.264589874991096))"
다사604184,2982.673036,1294.776075,882.0215374,2951.992032,2557.722052,1911.599627,2376.036112,2395.766128,3426.493158,3968.473588,2823.106577,1876.827826,2401.71475,1915.796275,4357.156742,1774.774609,1519.468656,2463.951094,2771.928496,2360.46945,889.978427,1849.51598,2136.155999,2309.536007,2284.609036,2105.673396,1594.621726,2173.87559,2214.456854,1967.160855,2384.010234,"POLYGON ((127.05339092294507 37.263658982281406, 127.0533856000704 37.2645603575395, 127.05451338305163 37.264564606545704, 127.05451869248616 37.26366323114976, 127.05339092294507 37.263658982281406))"
다사591234,8148.124282,5872.647728,4395.454335,2228.966258,7330.005234,7064.135286,6016.352879,7298.686632,3337.605935,1269.69155,7888.40838,6821.202192,7167.805114,7064.114856,999.889927,6461.547944,6297.951929,4077.612845,6436.76376,6941.661115,4318.090065,6794.804908,6921.965996,6972.069422,7132.95622,7264.277336,6395.424679,7341.929178,6952.434639,7127.130746,5962.122569,"POLYGON ((127.03845476089712 37.30867127178119, 127.03844925105119 37.30957263830076, 127.03957770366878 37.309577034081606, 127.03958320004477 37.308675667419486, 127.03845476089712 37.30867127178119))"
다사611186,3124.843138,1976.234241,1360.625384,2979.93627,2187.585656,2160.135105,1664.806298,2109.89652,3000.407983,3951.15701,3154.289134,1620.195307,2023.524122,2176.015222,4310.929599,1323.805311,1117.248235,1942.474431,2079.668527,1883.948437,970.6521428,1593.58237,1762.120359,1870.466632,1956.667829,2320.302782,1212.28755,2318.581893,1813.477252,2185.327247,1667.805788,"POLYGON ((127.06127485685526 37.26549125106862, 127.06126962759627 37.26639262700793, 127.06239743910164 37.26639680108762, 127.0624026549192 37.26549542501289, 127.06127485685526 37.26549125106862))"
다사599150,1194.057789,2582.532762,4068.266833,6298.611219,3186.369071,1655.207603,4626.141218,2877.502819,6792.433501,7318.828246,646.4276997,2843.89441,3191.171365,1633.560748,7721.394333,3362.436334,3255.888235,5735.07177,4732.045946,3527.767125,4322.196078,2848.209877,3154.611175,3385.540009,3013.953738,1538.617853,3201.52451,1643.264841,3245.22012,1654.980282,4680.547093,"POLYGON ((127.04793519867977 37.23299075940181, 127.04792981675584 37.23389213866483, 127.04905714191868 37.2338964366389, 127.04906251042286 37.23299505723641, 127.04793519867977 37.23299075940181))"
다사605174,1984.982123,1075.857005,1799.262065,3954.069478,2029.334447,906.2537251,2577.832451,1774.937676,4321.689731,4972.257983,1843.214518,1310.16843,1904.995069,910.6347215,5362.124714,1514.487776,1272.648024,3282.833289,2859.038719,2019.956928,1892.000673,1288.661778,1676.487767,1917.279692,1735.051973,1101.951399,1290.057364,1186.876567,1780.157627,964.0772319,2611.663432,"POLYGON ((127.0545717738347 37.25464946958854, 127.05456646676306 37.255550846366596, 127.05569411560599 37.25555508325548, 127.05569940924345 37.254653706339944, 127.0545717738347 37.25464946958854))"
다사592166,2116.384282,968.0488587,2544.227566,4740.114558,3277.653224,1403.409186,4103.465673,2967.91375,5575.294202,5744.025617,1402.227842,2636.745754,3195.874567,1368.55697,6152.920715,2980.515522,2762.867733,4627.120611,4368.521371,3406.397107,2953.25402,2623.836188,3023.790991,3281.929157,3004.013503,1523.266169,2761.041133,1746.087893,3132.091754,1495.396737,4138.227258,"POLYGON ((127.03995638017177 37.24738240995695, 127.03995090040856 37.248283786022164, 127.04107843867821 37.24828816138125, 127.04108390501217 37.247386785174065, 127.03995638017177 37.24738240995695))"
다사604200,4562.379653,2644.896047,1098.710876,1415.062989,3733.402681,3507.455921,2732.808574,3673.914889,2087.859406,2402.968899,4420.293753,3185.700524,3569.371384,3513.210137,2778.159139,2861.378749,2676.101586,1502.154999,3192.274848,3385.11595,711.0100137,3158.979859,3313.86936,3394.350023,3516.109135,3697.236921,2772.615403,3747.860864,3355.587874,3558.257451,2699.245936,"POLYGON ((127.05330572850997 37.27808096982347, 127.05330040184276 37.278982342869845, 127.05442839994771 37.2789865940821, 127.0544337131652 37.27808522089782, 127.05330572850997 37.27808096982347))"
